"","group","taxonomy"
"1581","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;dextranolyticum"
"1582","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;diaminobutyricum"
"1583","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;enclense"
"1584","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;endophyticum"
"1585","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;esteraromaticum"
"1586","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;excoecariae"
"1587","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;faecale"
"1588","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;fandaimingii"
"1589","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;festucae"
"1590","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;flavescens"
"1591","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;flavum"
"1592","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;fluvii"
"1593","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;foliorum"
"1594","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;galbinum"
"1595","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;galbum"
"1596","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;gallinarum"
"1597","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;gilvum"
"1598","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;ginsengisoli"
"1599","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;ginsengiterrae"
"1600","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;gubbeenense"
"1601","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;halimionae"
"1602","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;halophilum"
"1603","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;halophytorum"
"1604","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;halotolerans"
"1605","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;hatanonis"
"1606","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;helvum"
"1607","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;hibisci"
"1608","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;hominis"
"1609","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;horticulturae"
"1610","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;humi"
"1611","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;humicola"
"1612","aerobic_chemoheterotrophy;arsenate_detoxification;chemoheterotrophy;dissimilatory_arsenate_reduction;oil_bioremediation","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;hydrocarbonoxydans"
"1613","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;hydrothermale"
"1614","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;ihumii"
"1615","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;immunditiarum"
"1616","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;imperiale"
"1617","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;indicum"
"1618","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;insulae"
"1619","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;invictum"
"1620","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;jejuense"
"1621","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;karelineae"
"1622","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;keratanolyticum"
"1623","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;koreense"
"1624","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;kribbense"
"1625","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;kunmingense"
"1626","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;kyungheense"
"1627","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;lacticum"
"1628","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;lacus"
"1629","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;lacusdiani"
"1630","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;laevaniformans"
"1631","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;lemovicicum"
"1632","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;limosum"
"1633","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;lindanitolerans"
"1634","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;liquefaciens"
"1635","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;lushaniae"
"1636","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;luteolum"
"1637","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;luteum"
"1638","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;luticocti"
"1639","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;mangrovi"
"1640","aerobic_chemoheterotrophy;chemoheterotrophy;ligninolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;marinilacus"
"1641","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;marinum"
"1642","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;maritypicum"
"1643","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;memoriense"
"1644","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;mitrae"
"1645","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;murale"
"1646","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;nanhaiense"
"1647","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;natoriense"
"1648","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;neimengense"
"1649","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;neungamense"
"1650","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;nymphoidis"
"1651","aerobic_chemoheterotrophy;chemoheterotrophy;oil_bioremediation","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;oleivorans"
"1652","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;oryzae"
"1653","aerobic_chemoheterotrophy;chemoheterotrophy;ligninolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;oxydans"
"1654","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis;xylanolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;paludicola"
"1655","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;panaciterrae"
"1656","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;paraoxydans"
"1657","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;paulum"
"1658","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;petrolearium"
"1659","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;phycohabitans"
"1660","aerobic_chemoheterotrophy;chemoheterotrophy;ligninolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;phyllosphaerae"
"1661","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;plantarum"
"1662","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;populi"
"1663","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;profundi"
"1664","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;protaetiae"
"1665","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;proteolyticum"
"1666","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;pseudoresistens"
"1667","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;pullorum"
"1668","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;pumilum"
"1669","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;pygmaeum"
"1670","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;radiodurans"
"1671","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;resistens"
"1672","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;rhizomatis"
"1673","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;rhizosphaerae"
"1674","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;saccharophilum"
"1675","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;salsuginis"
"1676","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;saperdae"
"1677","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;schleiferi"
"1678","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;sediminicola"
"1679","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;sediminis"
"1680","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;shaanxiense"
"1681","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;soli"
"1682","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;sorbitolivorans"
"1683","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;stercoris"
"1684","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;suaedae"
"1685","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;sufflavum"
"1686","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;suwonense"
"1687","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;telephonicum"
"1688","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;tenebrionis"
"1689","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;terrae"
"1690","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;terregens"
"1691","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;terricola"
"1692","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;terrisoli"
"1693","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;testaceum"
"1694","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;thalassium"
"1695","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;thalli"
"1696","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;trichothecenolyticum"
"1697","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;tumbae"
"1698","aerobic_chemoheterotrophy;chemoheterotrophy;xylanolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;ulmi"
"1699","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;ureisolvens"
"1700","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;wangchenii"
"1701","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;xylanolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;xylanilyticum"
"1702","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;yannicii"
"1703","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;zeae"
"1704","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;alkalica"
"1705","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;alkaliphila"
"1706","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;daejeonensis"
"1707","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;flavibacter"
"1708","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;frigidaquae"
"1709","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;humidisoli"
"1710","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;indica"
"1711","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;pacifica"
"1712","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;putealis"
"1713","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microterricola;gilva"
"1714","aerobic_chemoheterotrophy;chemoheterotrophy","Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microterricola;pindariensis"
